datetime,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation,boundary_layer_height,dewpoint_2m,shortwave_radiation,pm25,pm10,no2,so2,o3,co
2026-02-07 04:00:00,15.1,87,4.0,212,1007.8,0.0,35.0,12.9,0.0,42.77569657177999,64.76975712250112,27.687942505150957,14.755844386553349,24.52191137115029,0.9977682169991378
2026-02-07 05:00:00,14.1,91,4.6,198,1008.9,0.0,25.0,12.6,0.0,57.4704183633505,107.48247970217496,27.648264911712836,13.78468448480823,20.588763819138684,0.8227506063961099
2026-02-07 06:00:00,14.2,90,3.8,205,1009.7,0.0,20.0,12.6,5.0,70.15833858343451,137.75345498501517,44.647727611763784,18.53989721837277,10.782024666685231,0.9621772289512394
2026-02-07 07:00:00,16.5,81,2.7,203,1010.6,0.0,35.0,13.4,91.0,79.90372304379679,122.84324606554134,34.8519870255761,13.425364475573879,12.766587196034989,1.0923516880922803
2026-02-07 08:00:00,19.5,68,1.3,360,1011.3,0.0,245.0,13.4,252.0,81.63666817352028,126.95195996777599,40.51413343349913,10.365060423565186,9.131605103757966,1.1272444384795077
2026-02-07 09:00:00,21.2,61,3.7,337,1011.4,0.0,540.0,13.4,418.0,102.25423112480843,188.7591172238768,50.85017098042012,12.963967014312065,11.649117054278099,1.0897833334910554
2026-02-07 10:00:00,22.5,58,3.8,3,1010.4,0.0,810.0,13.9,531.0,104.27328960348888,190.19257077885123,42.0336050495508,18.980323801364378,8.09045423133863,1.446823281537704
2026-02-07 11:00:00,23.7,54,4.2,40,1008.9,0.0,1155.0,13.9,618.0,98.92752918233512,151.79575684212398,60.22935978745771,17.496396484371353,18.347834869228688,1.7903592563589885
2026-02-07 12:00:00,24.8,49,4.0,39,1007.3,0.0,1335.0,13.4,627.0,109.9787492857676,210.85250925723753,58.575778791711876,14.234953042020416,13.435259079102334,1.7030403577118016
2026-02-07 13:00:00,25.3,46,4.5,360,1006.3,0.0,1420.0,12.9,552.0,120.47034788150549,212.23404834193343,60.49615535905555,19.11976542492142,17.503898448632057,1.9921150540376251
2026-02-07 14:00:00,25.4,47,6.6,349,1005.5,0.0,1425.0,13.1,436.0,119.66165159493627,233.77084540042793,58.245398280373365,17.24382668646565,29.512286733332033,1.8138356576165897
2026-02-07 15:00:00,24.6,51,8.0,346,1005.4,0.0,1350.0,13.7,275.0,91.15676306695319,176.7525479572285,53.05078887326917,14.20023190909618,34.33140778360529,1.7204851558713397
2026-02-07 16:00:00,23.2,57,7.5,350,1005.7,0.0,275.0,14.3,109.0,88.80093854633924,169.27713405343235,45.99796494820765,14.502270434696761,41.089206922207005,1.9159410595000859
2026-02-07 17:00:00,21.0,71,2.9,317,1006.0,0.0,45.0,15.4,14.0,101.8793502938708,179.09874762415956,47.299622793875194,15.987953195836303,41.54410566278563,1.4205708809993576
2026-02-07 18:00:00,20.7,73,1.5,234,1006.5,0.0,15.0,15.7,0.0,74.29832294637453,120.79832369443105,39.26492316287716,12.504339151008553,54.86327473883113,1.3368482763502003
2026-02-07 19:00:00,19.5,78,1.9,197,1007.3,0.0,15.0,15.6,0.0,64.41967093366657,112.92689413172549,42.43077655038192,15.013515196528052,49.96093648329913,1.1977071156679724
2026-02-07 20:00:00,18.8,79,2.8,195,1007.7,0.0,20.0,15.1,0.0,63.345875601332004,98.21180590071323,39.89279443110018,15.92554009383987,50.9315271140649,1.3845242045875
2026-02-07 21:00:00,17.6,84,4.8,207,1007.8,0.0,20.0,14.9,0.0,63.36181367579668,115.91556396398977,39.38404315599104,9.93910128417438,50.107452035409544,0.9605030632918181
2026-02-07 22:00:00,17.0,86,3.9,204,1007.9,0.0,20.0,14.6,0.0,52.96762291151481,82.99966178069992,30.54512970377956,14.432039032296306,51.33214755148109,0.7309332702150365
2026-02-07 23:00:00,17.0,87,5.4,220,1007.6,0.0,25.0,14.8,0.0,43.81472892322211,76.92054577725794,30.766470322424915,14.090831443902935,46.44620528166881,0.9018429137760399
2026-02-08 00:00:00,17.0,85,5.6,228,1007.5,0.0,45.0,14.6,0.0,40.62852551753187,62.04751798886296,23.059463093224192,18.084204059880967,41.76807159883312,0.5731036411698415
2026-02-08 01:00:00,17.0,85,5.5,234,1007.3,0.0,60.0,14.4,0.0,39.30130348469833,64.8375708659183,21.608614309959027,9.466509018566898,38.12031732151278,0.826694302522785
2026-02-08 02:00:00,16.6,87,7.2,219,1007.1,0.0,75.0,14.4,0.0,38.986148182056404,63.00318388800074,26.91354623345891,13.855481940888868,22.70154145181123,0.819123790209614
2026-02-08 03:00:00,16.2,89,7.1,214,1006.8,0.0,65.0,14.4,0.0,67.27230090467533,121.76392561285778,24.21122917586444,13.55473605790624,17.676228495606473,0.7464272726221702
2026-02-08 04:00:00,15.8,91,5.4,214,1007.0,0.0,45.0,14.3,0.0,56.166885133888016,106.34600714035086,30.03222044515353,17.880212891764803,19.695765018794226,0.9737510594478225
2026-02-08 05:00:00,15.6,85,6.8,198,1007.8,0.0,45.0,13.1,0.0,67.0940724352379,102.56345294420446,26.694039053322896,14.869360291905322,15.06716884554144,0.6624420139383296
2026-02-08 06:00:00,15.8,86,2.7,262,1008.6,0.0,20.0,13.5,5.0,63.322808901972984,121.90538900673936,31.450756865978164,20.38828393695711,14.998731300504058,1.108359282615787
2026-02-08 07:00:00,17.5,80,2.7,247,1009.6,0.0,55.0,13.9,88.0,73.51234658251161,141.90704643303368,43.177046505091454,16.98664014571916,10.761551082952655,1.1074469230666535
2026-02-08 08:00:00,19.8,68,1.9,292,1010.4,0.0,295.0,13.7,240.0,77.05613950211279,128.77117602096763,48.574555098670814,13.769331017431442,12.327459737816842,1.8966858571061143
2026-02-08 09:00:00,21.5,62,2.2,318,1010.3,0.0,570.0,14.1,410.0,68.78633332064638,125.84473665171747,43.0717191551666,15.718976089676877,5.699102395973491,1.4711650139280414
2026-02-08 10:00:00,23.0,58,2.5,352,1009.6,0.0,995.0,14.2,540.0,85.18912922081348,144.93282062310453,54.66678005151685,13.937793571891625,12.63651364267645,1.4201328450128552
2026-02-08 11:00:00,23.8,52,2.3,356,1008.7,0.0,1245.0,13.4,621.0,86.49581267368998,136.41215184146765,51.19272809537464,17.578188271471262,10.493637424437914,1.340031846605914
2026-02-08 12:00:00,25.0,49,2.9,338,1006.7,0.0,1555.0,13.4,601.0,85.97950456505919,151.69632326269985,55.53733910162665,11.003406860126963,21.547431737485603,1.9247256359776062
2026-02-08 13:00:00,25.6,44,6.0,344,1005.4,0.0,1600.0,12.6,573.0,95.43712820561518,147.2766519720248,63.084722078953234,12.528912070286,17.310478928496302,1.6099934560952445
2026-02-08 14:00:00,25.5,46,7.1,345,1005.1,0.0,1525.0,13.0,461.0,114.5774202237251,222.19266698741149,59.49224939073984,16.367069755664765,31.39324039416352,1.505373983203669
2026-02-08 15:00:00,25.0,48,6.3,340,1005.2,0.0,1480.0,13.1,297.0,100.62527277189834,197.44136373827956,57.83576640066199,18.677269346170863,29.300383378461962,1.6829520366183426
2026-02-08 16:00:00,23.5,56,6.0,350,1005.5,0.0,230.0,14.2,123.0,106.53771353416583,203.57296281466287,60.857660291269596,8.394094211582404,38.46588882711282,1.6693550212506736
2026-02-08 17:00:00,21.4,71,4.6,349,1006.2,0.0,120.0,15.9,15.0,93.28786061520701,166.17031338341954,44.48060329475101,19.123413647971248,47.72184638952795,1.5667905866419058
2026-02-08 18:00:00,21.2,71,0.4,207,1007.4,0.0,10.0,15.7,0.0,89.02504195879689,158.35768192375016,39.2117298466776,14.579594614715981,48.230028030082444,1.3281832262610822
2026-02-08 19:00:00,20.0,76,2.9,176,1008.4,0.0,20.0,15.6,0.0,67.7928240375634,135.063893370342,36.38938864885705,9.34837511418851,42.73587563088416,1.231838027377344
2026-02-08 20:00:00,18.6,80,3.8,177,1008.9,0.0,25.0,15.2,0.0,71.42703628046574,115.99399591747895,34.58639001132659,5.994816474331984,47.3104246212239,1.1221742734869307
2026-02-08 21:00:00,17.7,85,3.3,186,1008.9,0.0,20.0,15.2,0.0,65.82971387259477,101.24440040720762,20.22724692854053,10.411841802575161,43.31300242387415,1.0272792531257746
2026-02-08 22:00:00,17.0,89,4.1,193,1008.8,0.0,30.0,15.2,0.0,49.17361822653404,87.57676156131618,27.64915031753119,14.940885432463794,40.541474077268006,0.9455657842107539
2026-02-08 23:00:00,16.4,92,3.7,191,1009.0,0.0,15.0,15.1,0.0,53.49556085139618,89.0376262544508,23.420739879974427,14.802305886573347,44.612788328266845,1.0031983564445788
2026-02-09 00:00:00,16.5,92,2.0,180,1008.4,0.0,10.0,15.1,0.0,50.55172727992661,83.97498178725915,28.463985616363896,16.89960130412793,42.24119337424041,0.7476385757864171
2026-02-09 01:00:00,16.1,92,2.9,180,1007.9,0.0,15.0,14.9,0.0,40.60357903095934,61.04921391543992,25.7620968950502,13.35153846731711,36.93880458491318,0.5566393468339276
2026-02-09 02:00:00,15.6,93,2.9,187,1007.8,0.0,15.0,14.6,0.0,37.040077753159984,66.60249367431679,21.541703640528215,11.675878360661487,32.410507259519,0.7074972627604402
2026-02-09 03:00:00,14.9,95,3.2,183,1007.2,0.0,15.0,14.1,0.0,39.546211231280665,64.54008312810525,29.0933977662635,13.760740837017321,24.77597569440631,0.9350639699304688
2026-02-09 04:00:00,14.3,95,4.3,185,1007.6,0.0,20.0,13.5,0.0,54.47884089977527,86.83541932898882,32.302606800134086,15.100830860734732,18.90643912500013,0.5032831533534879
2026-02-09 05:00:00,13.2,97,4.8,195,1008.6,0.0,20.0,12.9,0.0,62.61607895031452,95.18996292958077,28.157271051042947,15.692318384865832,11.565587068019791,0.6038495609256077
2026-02-09 06:00:00,13.6,96,4.9,184,1009.1,0.0,20.0,12.9,5.0,60.89522200326106,102.43677254936186,33.393774001447575,12.632505902182782,10.91917323730923,1.2594220826292548
2026-02-09 07:00:00,16.1,84,4.6,167,1010.0,0.0,50.0,13.5,85.0,75.21268273060879,145.87382756035498,28.873184064510085,17.70434010100608,5.396089932913952,1.5040245633702656
2026-02-09 08:00:00,19.6,70,2.2,145,1010.5,0.0,165.0,14.1,245.0,87.32886764218351,145.69384166110424,38.687804849793906,13.1358096848279,6.619337891492322,1.0711931346453152
2026-02-09 09:00:00,22.5,60,2.3,29,1010.4,0.0,390.0,14.4,428.0,94.94552571732241,174.65581751642375,44.28765219788211,12.390847913025288,11.037190955970802,1.460091854166579
2026-02-09 10:00:00,24.2,54,6.6,33,1009.8,0.0,775.0,14.2,566.0,108.62824439657632,204.03355081381952,51.68453938201486,13.37282547159513,12.20826757414754,1.4595022323861397
2026-02-09 11:00:00,25.5,47,10.0,54,1008.7,0.0,1105.0,13.3,644.0,111.1966087711175,185.03676181518108,49.12949306375194,18.22452052710782,28.116776527848153,1.5635261713682056
2026-02-09 12:00:00,26.2,41,10.6,62,1007.1,0.0,1310.0,12.1,645.0,95.9674433266197,183.37654532598467,52.88755328537955,14.601610641178022,14.61681760997997,1.724750598370036
2026-02-09 13:00:00,26.6,38,10.1,65,1005.7,0.0,1205.0,10.9,572.0,118.46868967630418,218.68607286167165,49.873346592087,12.916459490790684,24.323224214622456,1.4214259541978502
2026-02-09 14:00:00,26.5,39,8.3,74,1005.1,0.0,1015.0,11.2,456.0,99.72996275222633,177.48154744724846,56.31038271328145,17.778323251345633,24.3050715551851,1.4422008965202726
2026-02-09 15:00:00,26.0,41,7.0,78,1005.0,0.0,745.0,11.8,292.0,109.33974461316859,164.06387480266966,55.98497943347556,21.428245619846237,33.625237398170604,1.5554419592322857
2026-02-09 16:00:00,24.2,56,3.9,106,1004.9,0.0,195.0,14.8,133.0,96.75709644400516,146.83328497735133,53.32553524108388,15.629047902926843,38.61162727153926,1.5103361353907108
2026-02-09 17:00:00,22.2,60,4.8,110,1005.4,0.0,75.0,14.1,16.0,86.70280497234425,173.00963147615903,48.0618056595263,18.7015273825963,47.521655728663504,1.2148089788631657
2026-02-09 18:00:00,21.7,60,3.1,156,1005.9,0.0,30.0,13.6,0.0,68.30299647487617,129.17066274702222,36.43573973913336,18.108233851724368,45.52184191881709,1.4821626766070468
2026-02-09 19:00:00,20.5,61,2.1,211,1006.6,0.0,20.0,12.8,0.0,73.62748391826922,144.95651138372037,36.90023168053575,13.183080745025002,48.553238125556724,1.1164878053777934
2026-02-09 20:00:00,18.6,67,3.8,197,1007.3,0.0,30.0,12.4,0.0,54.7603627644795,106.84576955915108,33.82236191676724,15.079902541428698,48.27872815011112,0.9914033371374209
2026-02-09 21:00:00,17.2,75,3.6,186,1007.2,0.0,25.0,12.7,0.0,67.73839388674217,102.2999782522851,29.983523435396872,11.152366110888039,43.714309549552524,1.01653175804598
2026-02-09 22:00:00,16.5,79,4.4,189,1007.2,0.0,30.0,12.8,0.0,65.92113782151756,124.98144389423261,29.061197590964426,14.385173200915094,44.71209858851635,0.8348070898169575
2026-02-09 23:00:00,14.6,89,6.4,191,1007.6,0.0,20.0,12.8,0.0,42.643949972093324,73.58524322700723,33.27130040130408,13.121428892622827,42.61438876339568,0.9518031687646321
2026-02-10 00:00:00,15.4,82,7.0,203,1007.3,0.0,35.0,12.4,0.0,48.43799115148211,91.7792933767051,28.6056678427979,13.791342128473095,40.295303533625535,0.5496710958211137
2026-02-10 01:00:00,16.1,78,5.7,221,1007.1,0.0,55.0,12.4,0.0,39.196867823936195,58.92692058799744,19.062411100756528,12.750314905858989,37.41217005094972,0.4405226805873052
2026-02-10 02:00:00,16.1,79,5.1,219,1007.2,0.0,55.0,12.4,0.0,40.994347370233626,67.3987921879877,27.93720115585807,14.138709575413298,29.061613961155878,0.6743980906215256
2026-02-10 03:00:00,15.8,79,4.3,225,1006.9,0.0,40.0,12.2,0.0,55.21519551738981,103.56503786467486,29.345105377777664,16.596698058794743,23.814914042024196,0.796355040770472
2026-02-10 04:00:00,15.1,81,3.4,223,1007.4,0.0,30.0,11.9,0.0,53.47849046965627,101.42251304721911,24.655954136257417,14.641524268680014,13.116747366051788,0.612437556210953
2026-02-10 05:00:00,13.2,89,3.7,191,1007.9,0.0,25.0,11.4,0.0,73.9171843354481,133.7795557098472,36.24432961317719,9.406880406733844,18.016802445294452,0.6824492876599482
2026-02-10 06:00:00,13.8,86,5.6,209,1008.6,0.0,35.0,11.4,6.0,63.37756881730101,104.61279566508574,35.05701209863335,12.761638305304542,9.895900375711062,1.1122264148183871
2026-02-10 07:00:00,16.5,76,5.6,202,1009.8,0.0,60.0,12.4,100.0,82.9946906597959,137.37125961784827,32.950232549927776,10.441801942325244,13.669976427137737,1.0484438865370076
2026-02-10 08:00:00,19.9,66,2.2,222,1010.8,0.0,305.0,13.4,270.0,83.54387865673787,165.69942361921528,46.417118344826044,15.732180677945303,15.265759791416784,1.0337307982478259
2026-02-10 09:00:00,22.0,61,3.1,280,1010.7,0.0,510.0,14.1,440.0,96.36622407795386,165.7119457578557,49.08480911807262,16.509952092162564,9.929823367446613,1.6330682584628124
2026-02-10 10:00:00,23.6,56,4.7,293,1010.1,0.0,780.0,14.3,574.0,92.63594217695683,159.6638615745493,50.17532035305561,15.769644665562495,8.586246801247661,1.413052320384124
2026-02-10 11:00:00,24.8,51,4.7,298,1009.3,0.0,1270.0,13.9,649.0,100.58429141312048,178.65443627329114,53.66914103563452,12.637786820101837,15.791069923923859,1.845654514589602
2026-02-10 12:00:00,25.9,47,6.2,296,1007.8,0.0,1400.0,13.6,655.0,103.05378375428057,175.68105826646848,51.85938582618279,15.740561787393649,21.394807992074554,1.6693385548406383
2026-02-10 13:00:00,26.3,44,6.9,298,1006.9,0.0,1495.0,13.2,604.0,98.31154308123371,174.63431178819633,59.050652518985544,13.589657232693375,23.5615390929627,1.7389517724110606
2026-02-10 14:00:00,26.1,43,7.8,304,1006.5,0.0,1485.0,12.6,483.0,109.27442706532607,187.53324340947432,55.23756004808047,11.585323650749242,27.743846362482703,1.6213444473993823
2026-02-10 15:00:00,25.6,43,5.7,316,1006.6,0.0,1220.0,12.1,316.0,106.1827541581601,203.16556477074118,54.68865068029216,17.22578975912679,37.430509744840066,1.0846597449073914
2026-02-10 16:00:00,23.9,55,4.0,306,1007.1,0.0,130.0,14.4,139.0,100.96164099484098,197.33210284569566,53.099418121129126,17.454083261171316,41.99031309877678,1.312053956758802
2026-02-10 17:00:00,21.4,66,4.6,315,1007.5,0.0,55.0,14.9,17.0,102.29572523134115,201.11903535870485,42.22707192786837,17.84668644325052,42.75697706242232,1.414858108056255
2026-02-10 18:00:00,21.0,66,3.0,232,1008.5,0.0,30.0,14.4,0.0,94.35932976296606,168.16230052937192,39.66968961223007,13.174954199902631,40.704243414646015,1.3971789691077507
2026-02-10 19:00:00,19.5,67,5.6,201,1009.6,0.0,25.0,13.1,0.0,72.00044248120692,123.91810961174589,28.950277701918953,18.538086938079235,51.144029267299175,0.8420651955223758
2026-02-10 20:00:00,17.5,74,6.4,188,1010.0,0.0,20.0,12.9,0.0,70.2198471943978,130.09069537346218,38.6826065708117,13.519253246015797,46.930691226234494,1.0650465167786978
2026-02-10 21:00:00,16.4,78,5.9,191,1010.5,0.0,25.0,12.6,0.0,55.0111944859343,105.57538279036444,25.93894988126617,16.96050396461554,50.175880827262596,0.7355471825571936
2026-02-10 22:00:00,15.6,80,5.8,194,1010.6,0.0,30.0,12.1,0.0,53.973639093320024,96.15355881459942,29.349140050493506,13.467262014699974,47.925137002404924,0.9075127780483881
2026-02-10 23:00:00,15.4,80,6.2,188,1011.1,0.0,40.0,11.9,0.0,44.22124229351593,81.80887862370643,27.99853466414675,14.328053508762688,36.58634591556029,0.7804276490435045
2026-02-11 00:00:00,15.6,78,5.5,197,1010.9,0.0,40.0,11.7,0.0,58.98278768441635,110.58474508380787,27.556950973837502,7.736466427832431,40.324326737646295,0.8850559238671618
2026-02-11 01:00:00,15.5,77,4.6,191,1010.3,0.0,35.0,11.6,0.0,47.9095852027437,88.06725044223678,17.979915430819702,14.094260356749253,37.23451100354824,0.9333645860375037
2026-02-11 02:00:00,15.3,77,4.5,194,1010.3,0.0,35.0,11.3,0.0,44.27799218649257,82.93563615507,24.219378688671448,15.273269900355082,32.54860966124194,0.8281535832360528
2026-02-11 03:00:00,15.0,77,5.5,189,1010.0,0.0,35.0,10.9,0.0,58.56818646131786,93.96226906268848,34.494995643387725,13.769851147908483,25.293082102334832,0.9563865239775844
2026-02-11 04:00:00,14.4,79,6.1,182,1010.1,0.0,35.0,10.7,0.0,36.42187328604028,63.70867722936824,37.25786490093682,20.26856420425542,12.091255824201639,0.7905202498456895
2026-02-11 05:00:00,14.0,81,5.3,188,1011.0,0.0,35.0,10.8,0.0,43.88717924107768,78.73949261053811,36.936615470134754,11.51260174402417,20.966188625015597,1.5246234822534293
2026-02-11 06:00:00,14.4,79,6.0,197,1011.8,0.0,35.0,10.7,6.0,73.60213788868256,110.49439733733247,37.54636097245387,13.309256288688223,14.323582594481547,0.8320030390518138
2026-02-11 07:00:00,16.5,73,3.7,191,1012.4,0.0,40.0,11.6,99.0,75.48374758493894,145.53125035613994,34.974468055773116,12.285382170042439,5.868206156736725,1.0944488444181357
2026-02-11 08:00:00,20.5,61,0.6,72,1013.3,0.0,120.0,12.6,266.0,84.76814175516171,153.00753463573312,47.7342128485956,13.308669063013586,6.848947839366906,1.5045048581985885
2026-02-11 09:00:00,23.0,53,2.1,345,1013.3,0.0,390.0,12.9,435.0,79.3888311734516,124.20923797795115,47.20989385626579,18.094239188822115,11.606380311396716,1.5905442609721985
2026-02-11 10:00:00,24.5,51,4.5,326,1012.5,0.0,670.0,13.6,567.0,96.02733374879348,183.2372971564037,54.11634987534897,19.434095382980892,15.398628697504252,1.6368890587980125
2026-02-11 11:00:00,25.6,48,5.0,341,1011.7,0.0,965.0,13.8,643.0,117.00883739674389,217.4642570903379,50.69218918629043,12.897622167243174,13.906012950878244,1.750755925415152
2026-02-11 12:00:00,26.8,44,4.6,351,1009.9,0.0,1280.0,13.5,653.0,110.57137174703895,207.7801679785223,54.59014765642545,12.83097737183039,23.3021016295163,1.2469329656975447
2026-02-11 13:00:00,27.2,42,4.6,349,1008.7,0.0,1440.0,13.0,596.0,106.3576523611425,180.38483647646865,56.82073680038212,11.528614054218256,17.652551781548873,1.9978597389075667
2026-02-11 14:00:00,27.4,39,4.7,332,1008.0,0.0,1425.0,12.2,476.0,100.46534350783254,193.60688939193082,56.68620367809439,18.91885615955791,25.83016395562485,1.6228662048454299
2026-02-11 15:00:00,26.9,40,5.5,314,1007.8,0.0,1365.0,12.4,310.0,97.82417929857803,166.98722316240352,56.325020032852265,18.363013220748908,26.918924862682083,1.864871030270701
2026-02-11 16:00:00,24.8,54,4.4,302,1007.8,0.0,155.0,15.0,134.0,79.1796203219963,141.35577954322227,48.41773357636027,14.68205460003364,36.410379428521225,1.1327059391759517
2026-02-11 17:00:00,22.0,66,5.1,276,1008.3,0.0,70.0,15.2,18.0,92.06112336736929,138.12125065113062,41.28357773944899,10.81170241107936,50.174444361907334,1.4913137006962383
2026-02-11 18:00:00,21.4,68,3.5,235,1008.9,0.0,35.0,15.1,0.0,89.52843622093046,163.15989509041057,52.2650299211393,11.080012303631243,55.55171701403038,1.2115326858202402
2026-02-11 19:00:00,20.3,68,3.2,196,1009.5,0.0,20.0,14.2,0.0,62.395045382635075,115.99787364521886,52.446270845116786,15.511888351153779,50.25687839870313,1.3144240303162606
2026-02-11 20:00:00,19.0,72,4.8,200,1010.2,0.0,20.0,13.8,0.0,61.94409350846985,110.48067804538815,38.095998834371564,16.6480137553395,47.44628317092578,1.1391809488445592
2026-02-11 21:00:00,17.5,78,5.5,191,1010.3,0.0,25.0,13.6,0.0,50.74028294213262,88.7081918503008,25.38003952634945,8.801565584936554,48.43195692237759,1.0332095594998356
2026-02-11 22:00:00,16.8,80,6.1,185,1010.3,0.0,30.0,13.2,0.0,46.06398700593347,87.75043210924406,24.82031591680086,14.036070268386352,49.21386763902087,0.648800407384159
2026-02-11 23:00:00,16.7,80,6.9,194,1010.2,0.0,40.0,13.2,0.0,49.447090901042046,91.01658569314293,28.68918138470383,19.854887668672152,37.89021221717462,0.7729139820197473
2026-02-12 00:00:00,16.6,80,5.9,200,1009.9,0.0,40.0,13.1,0.0,29.347007971420147,48.10083248728448,31.250764837781333,14.347472380109144,37.71000329607518,0.7003221937953789
2026-02-12 01:00:00,16.1,83,3.6,186,1009.5,0.0,35.0,13.1,0.0,49.91416350685651,98.80691696628031,17.935546827290718,19.468914272371872,40.915953199851415,0.8190620083414865
2026-02-12 02:00:00,15.6,83,3.3,174,1009.4,0.0,30.0,12.7,0.0,52.0530657707974,96.4873115446848,23.923522675130396,16.947138386867053,25.817159722686547,0.9342150024679404
2026-02-12 03:00:00,14.8,85,5.4,180,1009.2,0.0,30.0,12.3,0.0,47.01041718217154,93.7373363725977,27.12325386166883,11.747161197493927,21.82751950090341,0.8144029905851923
2026-02-12 04:00:00,14.4,86,6.3,185,1009.1,0.0,35.0,12.1,0.0,33.94112848452724,67.39454529055722,33.00918375744462,14.121986119944433,20.05277462392576,0.6053542873527373
2026-02-12 05:00:00,14.5,87,5.8,189,1010.2,0.0,35.0,12.3,0.0,52.02865099198088,101.94779311858335,30.281994527998105,14.613917284365892,16.990433414287885,0.9815157619133535
2026-02-12 06:00:00,15.2,82,5.6,197,1011.4,0.0,35.0,12.2,7.0,77.09864411974596,144.76702699717592,28.039821821750046,12.14246529571948,10.179475739513336,1.5979821040326425
2026-02-12 07:00:00,17.4,74,3.7,191,1012.1,0.0,40.0,12.8,100.0,52.77604575417142,95.245704749123,43.10598779726451,12.090395931567176,10.989341007226455,1.5292010653975572
2026-02-12 08:00:00,21.2,62,0.2,90,1012.8,0.0,155.0,13.8,267.0,79.98438405552747,126.86205832684624,49.76508454749652,19.520305776355684,12.431758134957757,0.7293532290976701
2026-02-12 09:00:00,23.5,56,2.1,340,1012.9,0.0,415.0,14.2,435.0,80.55999377226193,142.7261840602967,47.5870426912742,12.067918140921146,18.527290769273222,1.452668630738969
2026-02-12 10:00:00,25.0,53,2.7,337,1011.8,0.0,800.0,14.7,560.0,102.64976584827511,193.25750917718506,53.33990895551691,18.235308229226042,12.174514406572106,1.7258351600206114
2026-02-12 11:00:00,25.8,49,2.7,340,1010.7,0.0,1125.0,14.1,629.0,95.57985049638546,168.26150042410333,51.48395031341566,13.69054656490495,15.6926751149068,1.5792267913029343
2026-02-12 12:00:00,26.8,43,2.5,339,1008.9,0.0,1395.0,13.1,593.0,107.20940695455694,207.35581145739138,51.225949246995626,14.923082010350482,26.10980938391804,1.571626212589976
2026-02-12 13:00:00,27.1,40,2.7,360,1007.6,0.0,1460.0,12.2,536.0,109.52368335335274,170.29048402047846,61.13212840273609,16.68553325471572,22.626955664757205,1.6266071569833023
2026-02-12 14:00:00,27.1,38,3.2,3,1006.7,0.0,1475.0,11.8,462.0,118.6675815065122,200.60400716035852,57.3922924596974,13.204323981285963,24.702587868951277,1.7740822937056833
2026-02-12 15:00:00,26.5,41,2.2,318,1006.3,0.0,1495.0,12.4,300.0,99.35722656413022,174.17145053199454,56.308249457560436,16.703712940483598,36.17737680468626,1.3859981989415289
2026-02-12 16:00:00,25.1,59,2.3,293,1006.1,0.0,50.0,16.5,126.0,99.22155839257734,170.2803323831985,58.82428423895783,8.860710901354853,44.30470010035166,1.777148985291417
2026-02-12 17:00:00,22.7,58,5.4,300,1006.5,0.0,80.0,13.9,17.0,78.11955616698052,121.42070071123295,42.725788328407134,16.31912216524391,45.58632416452969,1.428801401660386
2026-02-12 18:00:00,22.8,56,3.9,254,1007.3,0.0,45.0,13.6,0.0,92.28787985942557,145.51622016704508,41.38097338084322,7.594409626285092,46.93244544549979,1.1372282868269
2026-02-12 19:00:00,21.4,59,3.1,208,1007.5,0.0,20.0,13.1,0.0,68.91592921542909,132.23648085516768,40.78966674417348,14.319459819904628,43.52494303324201,1.4248700322797392
2026-02-12 20:00:00,19.6,67,5.5,207,1007.9,0.0,20.0,13.4,0.0,62.74939533422241,109.32150268848677,33.03732908955346,17.562728955955475,49.766523018926506,0.7667406773284617
2026-02-12 21:00:00,18.3,74,8.0,207,1008.2,0.0,30.0,13.5,0.0,59.822017641206315,91.1903633981715,35.91568267636225,16.86688591817513,54.25113623104671,0.8489579805996832
2026-02-12 22:00:00,18.1,73,9.4,203,1008.2,0.0,45.0,13.1,0.0,41.283721801684784,62.26599297642359,27.749295396495324,11.104768563114177,42.384039749531894,0.7462537319734245
2026-02-12 23:00:00,17.6,76,7.8,199,1008.3,0.0,50.0,13.3,0.0,50.84939811789835,88.31206678436826,21.18092950196304,11.49100681171945,43.16314692851787,1.2130961938306957
2026-02-13 00:00:00,17.5,74,6.8,198,1008.1,0.0,50.0,12.9,0.0,53.76195539472803,85.06159395758813,24.87404515531321,12.933983879032095,38.450061071366555,0.5993514496533584
2026-02-13 01:00:00,17.2,75,4.3,195,1008.0,0.0,40.0,12.8,0.0,47.34347058797833,87.70676062458477,24.85169385403394,15.558647587074404,32.38556261949944,0.28900695589997893
2026-02-13 02:00:00,16.9,76,4.5,196,1007.5,0.0,35.0,12.6,0.0,33.31104469789814,63.21309475162173,29.218597093856552,8.90420042986889,30.99169201807602,0.6199925803254187
2026-02-13 03:00:00,16.4,77,6.7,186,1007.1,0.0,35.0,12.3,0.0,48.02876353182956,77.52554961053502,28.109298055186105,14.960329272454326,26.596840062973612,0.8754178756644251
2026-02-13 04:00:00,16.0,77,4.7,180,1007.3,0.0,35.0,12.1,0.0,59.7230277882395,107.26784174972393,30.99202345781442,15.934288121400193,21.731307619173748,1.017405654347178
2026-02-13 05:00:00,14.5,87,7.0,183,1008.5,0.0,30.0,12.4,0.0,44.97608987227274,70.93729289125403,33.601458420036124,14.15088845738705,11.950625321808548,1.4153079386885543
